20,0
20.290906698750476,0
20.586044732869844,0
20.885475648548283,0
21.189261887185914,0
21.49746679841394,0
21.810154653305165,0
22.12739065777668,0
22.449240966187475,0
22.77577269513385,0
23.107053937445478,0
23.44315377638505,0
23.784142300054445,0
24.130090616010463,0
24.481070866093134,0
24.837156241469714,0
25.1984209978975,0
25.56494047120865,0
25.936791093020236,0
26.3140504066728,0
26.69679708340074,0
27.08511093873791,0
27.47907294916184,0
27.878765268980047,0
28.284271247461966,0
28.695675446220072,0
29.11306365684382,0
29.536522918790062,0
29.966141537533712,0
30.402009102982383,0
30.844216508158908,0
31.29285596815558,0
31.74802103936409,0
32.20980663898519,0
32.67830906482211,0
33.153626015361866,0
33.63585661014871,0
34.125101410453844,0
34.62146244024586,0
35.12504320746613,0
35.635948725613716,0
36.15428553564419,0
36.68016172818701,0
37.21368696608603,0
37.754972507267915,0
38.30413122794313,0
38.86127764614443,0
39.4265279456077,0
40.000000000000206,0
40.58181339750116,0
41.1720894657399,0
41.77095129709678,0
42.37852377437204,0
42.9949335968281,0
43.62030930661056,0
44.25478131555359,0
44.89848193237519,0
45.55154539026795,0
46.21410787489121,0
46.88630755277036,0
47.56828460010916,0
48.260181232021196,0
48.962141732186545,0
49.674312482939705,0
50.39684199579528,0
51.129880942417586,0
51.873582186040764,0
52.628100813345895,0
53.393594166801776,0
54.17022187747612,0
54.95814589832399,0
55.75753053796041,0
56.56854249492426,0
57.39135089244048,0
58.226127313687975,0
59.073045837580466,0
59.932283075067765,0
60.804018205965114,0
61.68843301631817,0
62.58571193631152,0
63.49604207872855,0
64.41961327797075,0
65.35661812964459,0
66.3072520307241,0
67.27171322029778,0
68.25020282090806,0
69.2429248804921,0
70.25008641493265,0
71.27189745122783,0
72.30857107128878,0
73.36032345637442,0
74.42737393217246,0
75.50994501453623,0
76.60826245588666,0
77.72255529228926,0
78.85305589121582,0
80.00000000000082,0
81.16362679500274,0
82.34417893148023,0
83.541902594194,0
84.75704754874454,0
85.98986719365665,0
87.24061861322157,0
88.50956263110764,0
89.79696386475084,0
91.10309078053635,0
92.42821574978288,0
93.77261510554118,0
95.13656920021877,0
96.52036246404286,0
97.92428346437356,0
99.34862496587989,0
100.79368399159105,0
102.25976188483567,0
103.74716437208203,0
105.25620162669229,0
106.78718833360406,0
108.34044375495276,0
109.9162917966485,0
111.51506107592134,0
113.13708498984903,0
114.78270178488147,0
116.45225462737648,0
118.14609167516147,0
119.86456615013608,0
121.60803641193078,0
123.3768660326369,0
125.17142387262359,0
126.99208415745765,0
128.83922655594208,0
130.71323625928977,0
132.61450406144883,0
134.5434264405962,0
136.50040564181674,0
138.48584976098482,0
140.50017282986593,0
142.5437949024563,0
144.61714214257822,0
146.7206469127495,0
148.8547478643456,0
151.01989002907314,0
153.216524911774,0
155.4451105845792,0
157.70611178243232,0
160.00000000000236,0
162.3272535900062,0
164.6883578629612,0
167.08380518838874,0
169.51409509748981,0
171.97973438731407,0
174.4812372264439,0
177.01912526221608,0
179.5939277295025,0
182.20618156107355,0
184.85643149956664,0
187.54523021108326,0
190.27313840043846,0
193.04072492808663,0
195.84856692874806,0
198.69724993176072,0
201.58736798318304,0
204.5195237696723,0
207.49432874416505,0
210.5124032533856,0
213.57437666720915,0
216.68088750990657,0
219.83258359329807,0
223.03012215184378,0
226.2741699796992,0
229.5654035697641,0
232.90450925475412,0
236.2921833503241,0
239.72913230027333,0
243.21607282386276,0
246.75373206527502,0
250.34284774524843,0
253.9841683149166,0
257.67845311188546,0
261.42647251858085,0
265.22900812289896,0
269.08685288119375,0
273.0008112836349,0
276.97169952197106,0
281.00034565973334,0
285.0875898049141,0
289.23428428515797,0
293.44129382550057,0
297.7094957286928,0
302.0397800581479,0
306.4330498235497,0
310.89022116916016,0
315.41222356486645,0
320.00000000000654,0
324.6545071800142,0
329.3767157259242,0
334.16761037677935,0
339.02819019498156,0
343.95946877463007,0
348.9624744528898,0
354.03825052443415,0
359.187855459007,0
364.4123631221491,0
369.71286299913527,0
375.0904604221685,0
380.54627680087896,0
386.08144985617537,0
391.6971338574982,0
397.3944998635236,0
403.1747359663683,0
409.0390475393468,0
414.9886574883323,0
421.0248065067734,0
427.1487533344206,0
433.3617750198154,0
439.6651671865984,0
446.06024430368984,0
452.54833995940066,0
459.13080713953053,0
465.8090185095106,0
472.58436670065066,0
479.45826460054917,0
486.432145647728,0
493.50746413055253,0
500.6856954904994,0
507.9683366298358,0
515.3569062237735,0
522.8529450371643,0
530.4580162458005,0
538.1737057623901,0
546.0016225672724,0
553.9433990439449,0
562.0006913194694,0
570.1751796098309,0
578.4685685703187,0
586.8825876510039,0
595.4189914573883,0
604.0795601162986,0
612.8660996471021,0
621.780442338323,0
630.8244471297356,0
640.0000000000159,0
649.3090143600314,0
658.7534314518515,0
668.3352207535618,0
678.0563803899662,0
687.9189375492632,0
697.9249489057827,0
708.0765010488715,0
718.3757109180171,0
728.8247262443015,0
739.425725998274,0
750.1809208443404,0
761.0925536017613,0
772.1628997123541,0
783.3942677149998,0
794.7889997270506,0
806.34947193274,0
818.0780950786972,0
829.9773149766683,0
842.0496130135506,0
854.2975066688449,0
866.7235500396347,0
879.3303343732008,0
892.1204886073838,0
905.0966799188055,0
918.2616142790653,0
931.6180370190256,0
945.1687334013056,0
958.9165292011028,0
972.8642912954606,0
987.0149282611097,0
1001.3713909810035,0
1015.9366732596762,0
1030.7138124475518,0
1045.7058900743334,0
1060.916032491606,0
1076.3474115247852,0
1092.0032451345498,0
1107.8867980878947,0
1124.0013826389438,0
1140.350359219667,0
1156.9371371406426,0
1173.765175302013,0
1190.837982914782,0
1208.1591202326028,0
1225.73219929421,0
1243.5608846766518,0
1261.648894259477,0
1280.0000000000375,0
1298.6180287200684,0
1317.5068629037087,0
1336.6704415071292,0
1356.112760779938,0
1375.8378750985323,0
1395.8498978115715,0
1416.153002097749,0
1436.7514218360407,0
1457.6494524886093,0
1478.8514519965543,0
1500.3618416886875,0
1522.1851072035295,0
1544.3257994247153,0
1566.788535430007,0
1589.5779994541087,0
1612.6989438654878,0
1636.156190157402,0
1659.9546299533442,0
1684.099226027109,0
1708.5950133376978,0
1733.4471000792773,0
1758.6606687464096,0
1784.2409772147755,0
1810.193359837619,0
1836.5232285581387,0
1863.2360740380593,0
1890.3374668026197,0
1917.833058402214,0
1945.7285825909298,0
1974.0298565222283,0
2002.7427819620161,0
2031.8733465193618,0
2061.4276248951132,0
2091.411780148677,0
2121.832064983222,0
2152.694823049581,0
